古城  八角北路 1室1厅,https://www.danke.com/room/169346004.html,建筑面积约36㎡,2楼,1号线,古城站,1000米,https://public.danke.com.cn/public-20190403-FmR0UDjb5K37tH2GaekzDZHd62N2?imageView2/1/w/380/h/285
和平里北街  和平里五区 1室1厅,https://www.danke.com/room/1160023375.html,建筑面积约40㎡,6楼,5号线,和平里北街站,400米,https://public.danke.com.cn/public-20190305-FsjrJoL3qkvN2QP3WbIVA42Y3G_9?imageView2/1/w/380/h/285
八宝山  远洋山水 1室1厅,https://www.danke.com/room/1344181894.html,建筑面积约52㎡,22楼,1号线,八宝山站,650米,https://public.danke.com.cn/public-20190514-ForWlorwGJeSQl5uxZCWhsJ1Jorz?imageView2/1/w/380/h/285
达官营  荣丰2008 1室1厅,https://www.danke.com/room/467368019.html,建筑面积约33㎡,18楼,7号线、16号线,达官营站,450米,https://public.danke.com.cn/public-20181030-FqJNNSWnHoTVQhtX_7C4nwuyo02_?imageView2/1/w/380/h/285
国贸  恋日国际 1室1厅,https://www.danke.com/room/1714976726.html,建筑面积约52㎡,11楼,1号线、10号线,国贸站,450米,https://public.danke.com.cn/public-20190320-FoPVDrhdcsB5JI0PSlhg7vs1T44K?imageView2/1/w/380/h/285
大郊亭  后现代城 1室1厅,https://www.danke.com/room/77247311.html,建筑面积约62㎡,6楼,7号线,大郊亭站,650米,https://public.danke.com.cn/public-20181111-FiCRyttWTeyaiJkXURAF8NS72H_h?imageView2/1/w/380/h/285
万寿路  翠微南里 1室1厅,https://www.danke.com/room/1298958251.html,建筑面积约36㎡,5楼,1号线,万寿路站,600米,https://public.danke.com.cn/public-20190223-FtDmtV4pT16VnOcWgdWluQSQqrTT?imageView2/1/w/380/h/285
马家堡  玺萌鹏苑 1室1厅,https://www.danke.com/room/199188818.html,建筑面积约57㎡,11楼,4号线大兴线,马家堡站,750米,https://public.danke.com.cn/public-20190315-Ft35jIuhnrN8ykrfJ_lpgUESORwp?imageView2/1/w/380/h/285
九棵树  翠屏南里 1室1厅,https://www.danke.com/room/932640554.html,建筑面积约51㎡,5楼,八通线,果园站,1100米,https://public.danke.com.cn/public-20190821-FqR-wMsezSgNCtfCRMuH13txe3t9?imageView2/1/w/380/h/285
上地  当代城市家园 1室1厅,https://www.danke.com/room/1976592739.html,建筑面积约46㎡,5楼,13号线,上地站,1300米,https://public.danke.com.cn/public-20180714-FhKfx7mdAL7qRYxdanSBIlkH812y?imageView2/1/w/380/h/285
将台  电子城小区 2室1厅,https://www.danke.com/room/1159414415.html,建筑面积约69㎡,2楼,14号线,东段将台站,1150米,https://public.danke.com.cn/public-20181130-Fgb_ChbZ2cOYAdkkWq5hGimpkESg?imageView2/1/w/380/h/285
临河里  小街之春 1室1厅,https://www.danke.com/room/1752973358.html,建筑面积约53㎡,1楼,八通线,临河里站,850米,https://public.danke.com.cn/public-20181206-FrlmcT0U9WXR_uWA4-zSSMq9QI11?imageView2/1/w/380/h/285
永定门外  城市亮点 1室1厅,https://www.danke.com/room/1025258376.html,建筑面积约47㎡,7楼,8号线南段、14号线,东段永定门外站,250米,https://public.danke.com.cn/public-20190125-FhHDrgANNEA3ikIPouZFnr-F3TMd?imageView2/1/w/380/h/285
黄渠  柏林爱乐二期 1室1厅,https://www.danke.com/room/599909124.html,建筑面积约49㎡,8楼,6号线,黄渠站,850米,https://public.danke.com.cn/public-20190704-Fp5NRfcZB3-xflfEIIxgQ6Dn84Ai?imageView2/1/w/380/h/285
通州北苑  长城国际 1室1厅,https://www.danke.com/room/420550368.html,建筑面积约52㎡,14楼,八通线,通州北苑站,1050米,https://public.danke.com.cn/public-20190730-FsksnqmDCj8nT_Y-rWbSz8_yblWg?imageView2/1/w/380/h/285
通州北苑  长城国际 1室0厅,https://www.danke.com/room/12699474.html,建筑面积约53㎡,14楼,八通线,通州北苑站,1050米,https://public.danke.com.cn/public-20190726-FrZGyt1oHUMQYYdvXGaZfJpOgZ8s?imageView2/1/w/380/h/285
大郊亭  后现代城 1室1厅,https://www.danke.com/room/999662739.html,建筑面积约47㎡,3楼,7号线,大郊亭站,650米,https://public.danke.com.cn/public-20190630-Fl_bp5WZfKKlAlZWD0G2mLc2VSIX?imageView2/1/w/380/h/285
通州北苑  通惠南路 1室1厅,https://www.danke.com/room/1044507298.html,建筑面积约65㎡,1楼,八通线,通州北苑站,650米,https://public.danke.com.cn/public-20190320-Fs8L9Ow2ewU1u7H9cUI99D3B0qmZ?imageView2/1/w/380/h/285
物资学院路  永顺家园 1室1厅,https://www.danke.com/room/2043837746.html,建筑面积约49㎡,5楼,6号线,物资学院路站,700米,https://public.danke.com.cn/public-20190305-Flz1NdEL-8sfgZNVhnJiETJ2FOn3?imageView2/1/w/380/h/285
广渠门外  冠城名敦道 1室1厅,https://www.danke.com/room/1090421843.html,建筑面积约63㎡,13楼,7号线、17号线,广渠门外站,100米,https://public.danke.com.cn/public-20180317-FgNE_Nw27g19Ms3m1shH7bGkYcgP?imageView2/1/w/380/h/285
广阳城  广阳城新区 1室1厅,https://www.danke.com/room/1131247863.html,建筑面积约56㎡,3楼,房山线,广阳城站,300米,https://public.danke.com.cn/public-20190410-FkXcWhx4g17MF6dQJJ5Z5UhTE3dr?imageView2/1/w/380/h/285
万源街  博客雅居 1室1厅,https://www.danke.com/room/59350158.html,建筑面积约56㎡,3楼,亦庄线,万源街站,650米,https://public.danke.com.cn/public-20190422-FoCGwQJfHfMw-nnOWXWDJMWMaHkf?imageView2/1/w/380/h/285
北工大西门  双龙南里 1室1厅,https://www.danke.com/room/486168313.html,建筑面积约47㎡,3楼,14号线,东段北工大西门站,450米,https://public.danke.com.cn/public-20190106-FmI1Pi-OKCprJSLzpwdtXoXmuwET?imageView2/1/w/380/h/285
荣京东街  福安公寓 1室1厅,https://www.danke.com/room/954174880.html,建筑面积约40㎡,2楼,亦庄线,荣京东街站,3500米,https://public.danke.com.cn/public-20190423-FqEsFkBK8Ngd9Do9vLRbIehEMAY9?imageView2/1/w/380/h/285
马家堡  嘉园一里 1室1厅,https://www.danke.com/room/1335965496.html,建筑面积约41㎡,7楼,4号线大兴线,马家堡站,50米,https://public.danke.com.cn/public-20171129-FohC46C_i0-LCs8EqkklH9nRTZ5p?imageView2/1/w/380/h/285
褡裢坡  天泰定福苑 1室1厅,https://www.danke.com/room/2076602267.html,建筑面积约52㎡,4楼,6号线,褡裢坡站,650米,https://public.danke.com.cn/public-20180124-FnfKW9gHkZldFMJwkfqc57Eq59Uh?imageView2/1/w/380/h/285
蒲黄榆  gogo新世代 1室1厅,https://www.danke.com/room/1669909317.html,建筑面积约29㎡,21楼,5号线、14号线,东段蒲黄榆站,100米,https://public.danke.com.cn/public-20190315-FlnHdmxfguVOex8IzQotdjgJdeIV?imageView2/1/w/380/h/285
次渠南  次渠家园东里1区 1室1厅,https://www.danke.com/room/451172538.html,建筑面积约45㎡,7楼,亦庄线,次渠南站,250米,https://public.danke.com.cn/public-20180508-FiP34GbGWkHukvQGUxId7JTc1SN8?imageView2/1/w/380/h/285
光熙门  光熙门北里 2室1厅,https://www.danke.com/room/1370831757.html,建筑面积约63㎡,8楼,12号线、13号线,光熙门站,350米,https://public.danke.com.cn/public-20181122-Fs4a5e309WJr3GGQRL985VnYuxNb?imageView2/1/w/380/h/285
通州北关  新光大中心 1室1厅,https://www.danke.com/duanzu/632338681.html,建筑面积约47㎡,24楼,6号线,通州北关站,350米,https://public.danke.com.cn/public-20171123-FtNhZBFK8vvzizjgb2k8RNlrJv4Y?imageView2/1/w/380/h/285
果园  京洲园 2室1厅,https://www.danke.com/room/1951729604.html,建筑面积约91㎡,2楼,八通线,果园站,1700米,https://public.danke.com.cn/public-20190829-FskXPhj0f3MFgrQOePGarz6C5hnQ?imageView2/1/w/380/h/285
梨园  玉桥南里 2室1厅,https://www.danke.com/room/1309391708.html,建筑面积约62㎡,5楼,八通线,梨园站,1350米,https://public.danke.com.cn/public-20190829-Fhj593qhTJPQ7-XbtYkiUmouCaYE?imageView2/1/w/380/h/285
果园  京洲园 2室1厅,https://www.danke.com/room/611326854.html,建筑面积约89㎡,7楼,八通线,果园站,1700米,https://public.danke.com.cn/public-20190829-FtQcF7OJBeMWE_8Qm7Xw9XuFAzBk?imageView2/1/w/380/h/285
磁器口  兴隆都市馨园 1室1厅,https://www.danke.com/room/1214367558.html,建筑面积约28㎡,1楼,5号线、7号线,磁器口站,400米,https://public.danke.com.cn/public-20171122-FspV98whCsBw7gFcBZSp6AbuYbxn?imageView2/1/w/380/h/285
